id,UR,TI,PY,KW,ABEN,ABPT
288,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172014000100025&lang=pt,Ouvido mecânico: um dispositivo experimental para o estudo da propagação e transmissão de uma onda sonora,2014,atividade experimental demonstrativa # ouvido externo e médio # propagação de ondas sonoras # fone de ouvido # Demonstrative experimental activity # external and middle ear # propagation of sound waves # headset,"Taking into account that one of the main difficulties for the use of experimental activities in physics education is the lack of support materials and guidelines to enable the teacher to use this methodological strategy, we proposed an experimental device that works as a mechanical ear. It was constructed with low cost materials and can be used to explore several concepts related to waves, in particular propagation and amplification of the pressure and transmission of a sound wave at the external ear, which is composed by ear, ear canal and eardrum, and mechanical processes associated with the three middle ear ossicles (hammer, anvil and stirrup). To help the teacher to use the device in the classroom, we have written some guidelines in order to explore the effects of significant inappropriate use of the headset.","Considerando que entre as principais dificuldades para o emprego de atividades experimentais no ensino de física está a falta de materiais de apoio e orientações que permitam ao professor a utilização dessa estratégia metodológica, elaborou-se o dispositivo experimental ouvido mecânico. Ele foi construído com materiais de baixo custo e pode ser utilizado para explorar conceitos relacionados a ondas, particularmente a propagação, transmissão e amplificação da pressão de uma onda sonora no ouvido externo, o qual é constituído pela orelha, conduto auditivo e tímpano, e os processos mecânicos associados aos três ossículos do ouvido médio (martelo, estribo e bigorna). Para auxiliar o professor a utilizar o dispositivo em sala de aula, elaboraram-se algumas orientações de forma a explorar significativamente os efeitos do uso inadequado do fone de ouvido."
289,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172014000100020&lang=pt,O átomo de Bohr no Ensino Médio,2014,modelos atômicos # física atômica # mecânica quântica # atomic models # atomic physics # quantum mechanics,"A hundred years ago the Danish physicist Niels Bohr published one of the most important set of papers of twentieth century physics. For the the first time an atomic model compatible with experimental facts and Planck's quantization hypothesis was presented. For many students, Bohr's model still is the entrance door to the fascinating world of the internal structure of matter. Here we propose a simple way of introducing Bohr's model at the high school level.","Há cem anos o físico dinamarquês Niels Bohr publicava um dos mais importantes trabalhos da física do século 20, no qual pela primeira vez um modelo do átomo compatível com os fatos experimentais e com hipótese de quantização de energia de Max Planck era apresentado. Para muitos estudantes, o modelo de Bohr ainda é a porta de entrada para o mundo fascinante da estrutura interna da matéria. No presente trabalho discutimos um modo relativamente simples de introduzir o modelo de Bohr no Ensino Médio."
290,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172014000100018&lang=pt,Integração curricular por áreas com extinção das disciplinas no Ensino Médio: Uma preocupante realidade não respaldada pela pesquisa em ensino de física,2014,integração curricular # Ensino Médio # ensino de física # curriculum integration # secondary school # Physics Education,"The Ministry of Education (MEC) has announced the curriculum integration in Brazilian secondary schools by areas of knowledge as proposed by the patterns of ENEM (National Secondary Education Examination). With this change the subjects of Physics, Chemistry and Biology would be taught by a single teacher under the name of ""Natural Sciences"". Through documentary research we intend to show in this article that, although this change is still under discussion, it is happening in many schools, being perfectly legal from the point of view of official documents. This change is also encouraged by several public policies of the Federal Government, such as ProEMI expansion (Innovative High School Program), textbooks reformulation and ENEM universalisation. In our literature review we also show that interdisciplinarity has been studied and approved by research in Physics/Science education only during specific situations in the classroom and not in an integrated manner, showing that this change proposed by MEC has no scientific support.","O Ministério da Educação (MEC) tem anunciado uma integração curricular por áreas do conhecimento no Ensino Médio brasileiro sob os moldes do Exame Nacional do Ensino Médio (ENEM). Nessa mudança, as disciplinas de física, química e biologia seriam ministradas por um único professor sob a denominação de ""ciências da natureza"". A partir de pesquisa documental, pretendemos mostrar nesse artigo que, embora essa mudança ainda esteja em fase de discussão, ela já é uma realidade em muitas escolas, sendo perfeitamente legal sob o ponto de vista dos documentos oficiais. Tal mudança também é incentivada por uma série de políticas públicas para a educação do Governo Federal, como a ampliação do Programa Ensino Médio Inovador (ProEmi), a reformulação dos livros didáticos e a universalização do ENEM. Também mostramos nesse trabalho, a partir de revisão bibliográfica, que a interdisciplinaridade tem sido estudada e defendida pela pesquisa em ensino de física/ciências apenas em momentos específicos na sala de aula e não de maneira integrada, evidenciando que a mudança proposta pelo MEC não tem qualquer respaldo científico."
291,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172014000100021&lang=pt,O que se pode aprender com o evento Masterclasses - CERN na perspectiva do ensino de física de partículas,2014,divulgação científica # física de partículas # alfabetização científico-tecnológica # Masterclasses # scientific dissemination # particles physics # scientific literacy and technology and Masterclasses,"We present in this study the research data collected during an international event for science divulgation developed by researchers from the CERN laboratory for high school students. We discuss the role of the so called ""Masterclasses - Hands on"" activities on the training of young students based on the assumptions of scientific and technological literacy (STL) and the demand for student engagement in issues of contemporary physics. Initially, we point some reformulations for the event occurred at the Physics Institute of the University of São Paulo as compared to the activities proposed by CERN. These modifications were proposed in order to adapt the event to the educational context of the participants. In a second moment, we discuss elements that emerge from the students speech regarding the meanings attributed to science after their participation in an event to promote science like this one. The results show that the interactions and discussions with scientists have provided reflections that indicate perspectives for an STL approach for future activities during this event.","Neste trabalho vamos discutir e apresentar dados de pesquisa sobre um evento de divulgação científica mundial desenvolvido pelos pesquisadores do laboratório CERN que tem como público alvo estudantes do ensino médio. Baseados nos pressupostos da alfabetização científico-tecnológica (ACT) e na procura pelo engajamento dos alunos em temas da física contemporânea discutiremos o papel das atividades do Masterclasses - Hands on na formação de jovens estudantes. Inicialmente iremos apontar as reformulações em relação às atividades do CERN que o evento ocorrido no Instituto de Física da USP propôs a fim de o aproximar do contexto educacional dos participantes. Em um segundo momento, buscaremos discutir elementos que emergem da fala dos estudantes em relação aos sentidos atribuídos à ciência quando os alunos participam de um evento de divulgação científica como apresentado aqui. Os resultados apontam que a interação e os debates com os cientistas proporcionaram reflexões que apresentam perspectivas da ACT e que indicam potencialidades para conduzir futuras atividades no evento."
292,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172014000100017&lang=pt,As questões de física e o desempenho dos estudantes no ENEM,2014,ENEM # ensino de física # avaliação de larga escala,"O Exame Nacional do Ensino Médio (ENEM) passou por uma reformulação no ano de 2009, modificando seus objetivos: de uma auto-avaliação de competências ao final do Ensino Médio para uma avaliação que possibilita o acesso às universidades e ao financiamento estudantil. Nesta mudança, de uma única prova passa-se a quatro provas por grandes áreas, constrói-se uma matriz de referência com domínios cognitivos, competências, habilidades e objetos de conhecimento, e muda-se também a metodologia de análise, com a utilização da Teoria da Resposta ao Item, que possibilita a comparação longitudinal dos resultados de anos diferentes, com a intenção de monitorar o Ensino Médio no país. Neste trabalho, apresentamos um estudo sobre as questões de física da prova de Ciências da Natureza do ENEM 2009, 2010 e 2011, posteriores à mudança. A partir de categorias definidas, são propostas variáveis qualitativas para caracterizar o tipo de prova. Também são analisadas as respostas dos estudantes participantes da prova de Ciências da Natureza em 2009, usando dados disponibilizados pelo INEP. A análise qualitativa revela as características da prova nestes anos: questões longas, com pouca exigência de raciocínios mais complexos característicos da resolução de problemas, e uma tendência de distribuição de questões por objetos de conhecimento diferente do tradicional no Ensino Médio. A análise do desempenho dos alunos também é reveladora dos processos efetivos de aprendizagem da disciplina, indicando que o percentual de acertos nos itens quase sempre é baixo, e que questões que exigem algum tipo de conhecimento disciplinar ou que exigem utilização de raciocínios matemáticos apresentam um desempenho sensivelmente mais fraco.","O Exame Nacional do Ensino Médio (ENEM) passou por uma reformulação no ano de 2009, modificando seus objetivos: de uma auto-avaliação de competências ao final do Ensino Médio para uma avaliação que possibilita o acesso às universidades e ao financiamento estudantil. Nesta mudança, de uma única prova passa-se a quatro provas por grandes áreas, constrói-se uma matriz de referência com domínios cognitivos, competências, habilidades e objetos de conhecimento, e muda-se também a metodologia de análise, com a utilização da Teoria da Resposta ao Item, que possibilita a comparação longitudinal dos resultados de anos diferentes, com a intenção de monitorar o Ensino Médio no país. Neste trabalho, apresentamos um estudo sobre as questões de física da prova de Ciências da Natureza do ENEM 2009, 2010 e 2011, posteriores à mudança. A partir de categorias definidas, são propostas variáveis qualitativas para caracterizar o tipo de prova. Também são analisadas as respostas dos estudantes participantes da prova de Ciências da Natureza em 2009, usando dados disponibilizados pelo INEP. A análise qualitativa revela as características da prova nestes anos: questões longas, com pouca exigência de raciocínios mais complexos característicos da resolução de problemas, e uma tendência de distribuição de questões por objetos de conhecimento diferente do tradicional no Ensino Médio. A análise do desempenho dos alunos também é reveladora dos processos efetivos de aprendizagem da disciplina, indicando que o percentual de acertos nos itens quase sempre é baixo, e que questões que exigem algum tipo de conhecimento disciplinar ou que exigem utilização de raciocínios matemáticos apresentam um desempenho sensivelmente mais fraco."
293,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172013000400014&lang=pt,O laboratório virtual: uma atividade baseada em experimentos para o ensino de mecânica,2013,laboratório virtual # experimentos filmados # ensino de mecânica # virtual laboratory # recorded experiments # teaching mechanics,"The Virtual Laboratory is a complementary educational activity which aims to work with abstract concepts from an experimental point of view. Real systems were recorded to show the whole motion of an object along with an instrument for position measurement. A time code was added to the recorded video; hence the object position can be measured at known times in the extracted frames. From the position vs. time table, the dynamical evolution of the system can be obtained. This project was developed and applied to Bachelor of Education degree students of the Instituto de Fisica - Universidade de São Paulo. This Laboratory includes experiments on translational, rotational and fluid motion, from which two were used to describe the initial motivation for the laboratory development, the steps taken to build an experiment, from its conception to recording, editing, and making it available through a virtual interface, which can be accessed by the URL http://www.fep.if.usp.br/~fisfoto. We will explain the pedagogical character of the virtual laboratory, and detail the access path to page content, study guides, and data, as well as the analysis proposed to the students. Typical results achieved with this experiment will be shown, both on the physical phenomenon interpretation and on the way the students internalize different aspects, ranging from physical concepts to statistical interpretation of the information to datasheet calculation, data reduction methods and report preparation techniques.","O Laboratório Virtual, enquanto estratégia de ensino, tem a finalidade de complementar a ação docente em sala de aula, a fim de trabalhar conceitos abstratos de maneira experimental. Para isso, filmamos sistemas reais com o objetivo de observar todo o movimento do objeto em estudo junto com um instrumento que possibilitou a medida de sua posição. Posteriormente, incorporou-se ao vídeo um código de tempo, de modo que, ao transformar-se o filme em quadros independentes, as imagens extraídas permitiram medir a posição ocupada pelo corpo em instantes sucessivos e conhecidos. Com a tabela de posição por tempo, toda a evolução dinâmica do sistema pode ser obtida. O projeto foi desenvolvido e aplicado em disciplinas de mecânica no curso de Licenciatura do Instituto de Física da Universidade de São Paulo. O Laboratório conta com experimentos sobre movimentos de translação, rotação e de fluidos, dois dos quais foram usados para exemplificar a proposta de construção desse laboratório, suas motivações iniciais, o processo de concepção de um experimento, suas etapas de filmagem, edição e disponibilização em um ambiente virtual, que pode ser acessado em http//www.fep.if.usp.br/~fisfoto. Explicaremos o uso pedagógico do laboratório virtual fornecendo detalhes sobre o modo de acesso aos dados e guias de estudo, a etapa de coleta dos dados pelos estudantes e a proposta de análise. Mostraremos resultados típicos obtidos dos experimentos, tanto do ponto de vista de interpretação dos fenômenos em si quanto da maneira como os estudantes internalizaram os diversos conteúdos envolvidos, que vão dos princípios físicos e interpretação estatística das informações obtidas ao uso de planilhas de cálculo, métodos de redução de dados e redação de sínteses e relatórios."
294,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172013000400015&lang=pt,Uso do método cooperativo de aprendizagem Jigsaw adaptado ao ensino de nanociência e nanotecnologia,2013,nanociência e nanotecnologia # Ensino Médio # método de Aprendizagem Cooperativa Jigsaw # nanoscience and nanotechnology # high school education # method of Cooperative Learning Jigsaw,"In our days, the effects which are studied in the fields of Nanoscience and Nanotechnology (N&N) have influence on the daily lives of human beings. However, school systems still have difficulties addressing these subjects, especially at the level of basic education. In this article, a teaching methodology of N & N is discussed; it is based on the application of a short course to high school students, along with a variation of the method of Cooperative Learning Jigsaw, in which we use a scientific text as a focus for the activity. It was found that the combination of these activities enabled students to understand and correlate the different concepts related to N&N, as well as form and expand their conceptual bases in a cooperative way.","Atualmente os efeitos estudados pelos campos da Nanociência e da Nanotecnologia (N&N) influenciam o cotidiano do ser humano. No entanto, há ainda dificuldade por parte dos sistemas escolares em abordar esta temática, principalmente no nível de Educação Básica. Neste artigo, tecem-se considerações sobre uma metodologia de ensino de N&N baseada na aplicação de um minicurso a alunos do Ensino Médio, conjuntamente com uma variação do método de Aprendizagem Cooperativa Jigsaw, na qual se utilizou um texto de divulgação científica como eixo da atividade. Obteve-se que a junção das referidas atividades possibilitou que os alunos relacionassem e compreendessem os diferentes conceitos atrelados a N&N, formando e ampliando sua base conceitual de maneira cooperativa entre os sujeitos envolvidos no proceso."
295,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172013000400017&lang=pt,As passagens de Cesar Lattes e de Leite Lopes pela Ilha do Fundão,2013,Cesar Lattes # Leite Lopes # UFRJ # Ilha do Fundão # raios cósmicos # Cesar Lattes # Leite Lopes # UFRJ # Fundão Island # cosmic rays,"In 2012, the centenary of the discovery of cosmic rays by Victor Hess, it is appropriate to describe two independent projects, by Cesar Lattes and José Leite Lopes. These pioneers of elementary particle physics in Brazil were thesis advisors at the Brazilian Center of Physics Researches (CBPF), and professors at Rio de Janeiro National Faculty of Philosophy (FNFi). During the military regime of the 1960s and 1970s, a number of government decisions affected higher education institutions in Brazil. One of these determinations was specific to federal institutions of higher education in Rio de Janeiro that were grouped and incorporated to the UFRJ, and determined to transfer to the campus of the Fundão Island. These official acts, altering the teaching staff, and shifting the campuses of public universities have a long history. In the first part these Notes, we present some evidence of the attempts by Lattes in 1968 to install a research laboratory in Fundão Island. This is a little-known initiative because the files of Lattes are nowadays at UNICAMP. In the second part, we comment on the plans of José Leite Lopes at the Institute of Physics of the University of Brazil, current Federal University of Rio de Janeiro, UFRJ, and in particular of his proposal to build an accelerator that would be installed in the Fundão Island. The proposals of Leite Lopes are better known, as they have been documented in his books and interviews. In the final part of these Notes, we present some comments on the author's involvement with these episodes.","Em 2012, ano do centenário da descoberta dos raios cósmicos por Victor Hess, é oportuno descrever dois projetos independentes de Cesar Lattes e de José Leite Lopes na Universidade Federal do Rio de Janeiro. Esses pioneiros da física das partículas elementares brasileira foram professores da Faculdade Nacional de Filosofia (FNFi) do Rio de Janeiro e atuaram na formação de pesquisadores no Centro Brasileiro de Pesquisas Físicas (CBPF). Durante o regime militar das décadas de 1960 e 1970, atos oficiais atingiram os quadros docentes de estabelecimentos do ensino superior. Um desses atos foi específico para instituições federais de ensino superior do Rio de Janeiro, que foram incorporadas na atual UFRJ, determinando sua transferência para o campus da Ilha do Fundão. Esses atos oficiais, alterando o quadro de pessoal docente, e deslocando os campi de universidades públicas, têm uma longa história, comentada nesse artigo. Na primeira parte dessas Notas são apresentadas algumas evidências da tentativa de Lattes, em 1968, de instalar um laboratório de pesquisa na Ilha do Fundão, iniciativa pouco conhecida porque os arquivos de Lattes estão hoje na UNICAMP. Na segunda parte, serão comentadas as atuações de José Leite Lopes no Instituto de Física da Universidade do Brasil, atual Universidade Federal do Rio de Janeiro, UFRJ, e, em particular, do seu projeto de aquisição de um acelerador que seria instalado na Ilha do Fundão; essas atuações de Leite Lopes são mais conhecidas porque foram documentadas em seus livros e depoimentos. Na parte final dessa contribuição apresentam-se alguns comentários sobre o envolvimento do autor com os episódios mencionados acima."
296,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172013000400012&lang=pt,Uma proposta para o ensino da astronomia e astrofísica estelares no Ensino Médio,2013,estrelas # empirismo # astrofísica estelar # stars # empirism # stellar astrophysics,"We discuss in this work an empirical approach for the study of stellar astrophysics in the Middle/High School. Using a minimum of information, we develop some key points to perform tasks and lessons which result analogous in difficulties and concept to those made for the system Earth-Sun-Moon starting from the observed phenomena. This approach does not require the use of more advanced concepts (such as nuclear fusion) in favor of the concrete possibility to incorporate these stellar astrophysics subjects in the classroom, as suggested by brazilian PCNs.","Discutimos neste trabalho uma abordagem empírica para o ensino da astrofísica estelar no Ensino Médio. Utilizando um mínimo de informação, desenvolvemos alguns pontos-chave para a realização de aulas e trabalhos que resultam análogos em dificuldade e conceitos àqueles realizados para o estudo do sistema Terra-Sol-Lua a partir da fenomenologia observada. A abordagem dispensa o uso de conceitos mais avançados (por exemplo, fusão nuclear) em favor da possibilidade concreta de incorporar estes temas de astrofísica das estrelas na sala de aula, tal como sugerido pelos PCNs."
297,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172013000300001&lang=pt,Física no esporte - parte 1: saltos em esportes coletivos. Uma motivação para o estudo da mecânica através da análise dos movimentos do corpo humano a partir do conceito de centro de massa,2013,ensino de física # mecânica # física no esporte # centro de massa # physics teaching # mechanics # physics in the sport # center of mass,"Most teachers of physics who teach mechanics at all levels of education make use of the traditional blocks to teach the laws of statics and dynamics. More complex movements like the ones of human body in jumps, kicks or throws are left out of this analysis. We propose a simplified way to analyze these movements through some basic concepts taught in traditional mechanics courses, especially the center of mass. In this approach, we begin with the study of particles, proceed to rigid bodies (which include the blocks) and then to the basic movements of the human body in some sports. Thus, we expect that the study of mechanics becomes more pleasurable and contextualized, as we have seen in lectures and courses. Given the breadth of the subject, we prefer to divide the article into topics. In this first article, we clarify the theoretical analysis and treat jumps in some collective sports.","A maioria dos professores de física que leciona mecânica em todos os níveis de ensino faz uso dos tradicionais bloquinhos para ensinar as leis da estática e da dinâmica. Movimentos mais complexos como os do corpo humano em saltos, chutes ou arremessos são deixados de lado nessa análise. Propomos aqui uma maneira simplificada de analisar esses movimentos à luz dos conceitos básicos ensinados nos cursos de mecânica tradicionais, em especial o de centro de massa. Nessa abordagem, começamos com o estudo das partículas, passamos aos corpos rígidos (onde se incluem os bloquinhos) e depois para os movimentos básicos realizados pelo corpo humano em alguns esportes. Dessa forma, esperamos que o estudo da mecânica se torne mais prazeroso e contextualizado, fato que temos constatado ao longo de cursos ministrados e palestras oferecidas. Dada a extensão do tema, preferimos dividir o assunto em temas. Neste primeiro artigo, esclarecemos as bases teóricas das análises e tratamos, especificamente, dos saltos em alguns esportes coletivos."
298,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172013000300022&lang=pt,Macrofotografia com um tablet: aplicações ao ensino de ciências,2013,macrofotografia # fenomenologia # tablet # uso de tecnologias no ensino de física # macro photography # phenomenology # tablet # use of technology on physics teaching,"In this work we present a simple way to get macro photography (enlarged photographs) using a tablet or phone. We initially discuss the technique, which is essentially the accommodation of a drop of water on the camera lens. Next, we explore some applications to science teaching at elementary and high-school levels. As it is discussed in the text, due to the simplicity and power of the technique, it may be a good teaching tool for using in various disciplines, such as science, biology and physics.","Neste trabalho apresentamos uma maneira simples de obter macrofotografias (fotografias ampliadas) utilizando um tablet ou smartphone. Discutimos inicialmente a técnica empregada, que consiste essencialmente na colocação de uma gota de água sobre a lente da câmera. Em seguida, exploramos algumas aplicações ao Ensino de Ciências nos níveis Fundamental e Médio. Conforme discutido no texto, a simplicidade e poder da técnica podem torná-la uma boa ferramenta didática para uso em diversas disciplinas, como ciências, biologia e física."
299,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172013000300023&lang=pt,Vídeos didáticos bilíngues no ensino de leis de Newton,2013,inclusão escolar # deficiência auditiva # vídeo bilíngue # leis de Newton # include school # hearing disability # bilingual video # Newton&#039;s laws,"This paper presents a discussion about the construction of a bilingual resource that can be used in inclusive physics classes that have students with hearing disability. The object studied here, the bilingual video, was also developed during the research. We constructed six videos that emphasized some of the physics concepts related to Newton's laws. The resource developed used the Brazilian sign language, the Portuguese language both written and spoken, and dynamic images that represent everyday situations in which the concepts discussed can be observed. The analysis of the resource developed in a context of inclusive teaching Physics occurred with the objective of evaluating the resource, making sure it was indeed a potential tool in promoting inclusion, and if the resource favored the learning of physics concepts discussed. Eighteen students of a secondary school at São Paulo State participated in this study. The research results indicate that while many variables are present in an inclusive context, the use of a bilingual resource can make school more inclusive.","Neste trabalho é apresentada uma discussão acerca da construção de um recurso bilíngue que possa ser utilizado em turmas inclusivas de física que tenham alunos com deficiência auditiva. O objeto de estudo da pesquisa, o vídeo bilíngue, foi também desenvolvido durante a pesquisa. Foram construídos seis vídeos que enfatizaram alguns dos conceitos da física relacionados às leis de Newton. O recurso desenvolvido utilizou a língua brasileira de sinais, a língua portuguesa escrita e falada, e imagens dinâmicas que representam situações cotidianas em que os conceitos discutidos podem ser observados. A análise do recurso desenvolvido em um contexto inclusivo de ensino de física ocorreu com o objetivo de avaliar o recurso, verificando se este era de fato uma ferramenta potencial para promover a inclusão, e se o recurso favorecia a aprendizagem dos conceitos de física discutidos. Participaram desta pesquisa dezoito alunos de uma escola estadual de nível médio localizada no interior de São Paulo. Os resultados da pesquisa apontam que, ainda que muitas variáveis estejam presentes no contexto inclusivo, o uso de um recurso bilíngue pode tornar a aula mais inclusiva."
300,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172013000300024&lang=pt,Instrumento livre para medidas de movimento,2013,visão computacional # pêndulo simples # computer vision # simple pendulum,"This paper presents the validation of a computational tool that serves to obtain continuous measurements of moving objects. The software uses techniques of computer vision, pattern recognition and optical flow, to enable the tracking of objects in videos, generating data trajectory, velocity, acceleration and angular movement. The program was applied to track a ball around a simple pendulum. The methodology used for this validation takes as a basis for comparisons the measured values of the program as well as the theoretical values expected according to the model of a simple pendulum. The experiment is appropriate to the method because it was built within the limits of the linear harmonic oscillator, and energy losses due to friction had been minimized, making it the most ideal possible. The results indicate that the tool is sensitive and accurate. Deviations of less than a millimeter in the measurements of the trajectory ensure the applicability of the software on physics, either in research or in teaching topics.","Este trabalho apresenta a validação de uma ferramenta computacional gratuita, que serve para obtenção de medidas contínuas de objetos em movimento. O software utiliza técnicas de visão computacional, reconhecimento de padrões e fluxo óptico, para viabilizar o rastreamento de objetos em vídeos, gerando dados de trajetória, velocidade, aceleração e movimento angular. O programa foi aplicado no rastreamento da esfera de um pêndulo aproximadamente simples. A metodologia utilizada para a validação toma como base a comparação dos valores medidos pelo programa, bem como os valores teóricos esperados segundo o modelo do pêndulo simples. O experimento se adequou ao método, pois foi construído respeitando os limites lineares do oscilador harmônico, minimizando as perdas de energia por atrito e tornando-o o mais ideal possível. Os resultados indicam que a ferramenta é sensível e precisa. Desvios menores do que um milímetro na medida da trajetória garantem a aplicabilidade do software em física, tanto em projetos de pesquisa quanto em tópicos de ensino."
301,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172013000300020&lang=pt,Construção de conceitos de eletricidade nos anos iniciais do Ensino Fundamental com uso de experimentação virtual,2013,aquisição de conceitos # eletricidade # experimentação virtual # Ensino Fundamental # concept acquisition # electricity # virtual experimentation # elementary school,"In this paper, we report the development and application of a methodology for teaching electricity concepts to children attending the fourth year of elementary school, with the aim of starting the construction of some concepts related to this topic by using a virtual experiment. The analysis of the evolution of the student's concepts while they were performing the programed tasks showed that the virtual experimentation led to the development of some cognitive skills and provided evidences of concept formation in the formal level.","Neste trabalho, desenvolvemos e aplicamos uma metodologia de ensino para crianças do quarto ano do Ensino Fundamental, com o objetivo de viabilizar o início da construção de alguns conceitos de eletricidade a partir do uso de um experimento virtual. A análise do desenvolvimento das concepções dos estudantes, durante as atividades realizadas, mostrou que a experimentação virtual propiciou o desenvolvimento de algumas capacidades cognitivas e exibiu indícios de formação dos conceitos em nível formal."
302,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172013000300018&lang=pt,Física dos anos iniciais: estudo sobre a queda livre dos corpos através da metodologia da mediação dialética,2013,física # educação # metodologia da mediação dialética # physics education # methodology of dialectical mediation,"The model used in Brazilian schools, based on both traditional and progressive education, transmits information without worrying to show the real meaning of things, and without taking into consideration the previous knowledge of the pupil. How to work with the contents of human knowledge in a meaningful way? One alternative way is the Methodology of Dialectical Mediation (MDM), which consists in four steps or pedagogical moments, rescuing, problem posing, systematizing and producing. This theoretical option considers the educational work as a relationship involving teaching, learning and contents, which are taken as independent moments tightly connected to the ongoing work, instead of isolated elements or static terms. The aim of the present work is to clarify the Methodology of Dialectical Mediation and develop a class proposal according to the MDM approach to the problem of the free falling bodies (gravity, material means and shape). To evaluate the methodology, questionnaires were applied after experiments, with the involvement of students at each predominant moment. The results suggested that the MMD, combined with experimental activity, is a tool that enhances the overcoming of immediate knowledge, allowing students to reach a better understanding of the scientific knowledge.","O modelo usado nas escolas brasileiras, baseado nos tipos de educação tradicional e progressiva, transmite as informações sem a preocupação de mostrar o significado real dos fatos, não levando em conta o conhecimento da criança. Mas, como trabalhar os conteúdos do conhecimento humano de maneira significativa? Uma das alternativas seria a Metodologia da Mediação Dialética (MMD), composta por quatro etapas ou momentos pedagógicos resgatando, problematizando, sistematizando e produzindo. Essa opção teórica entende o trabalho educativo como uma relação processual entre ensino, aprendizagem e conteúdo, considerando-os como momentos independentes e indissoluvelmente vinculados desse trabalho, e não como elementos isolados ou termos estáticos. Assim, o objetivo do trabalho foi esclarecer a Metodologia da Mediação Dialética e desenvolver uma proposta de aula segundo a MMD focando-se na temática da queda livre dos corpos (força gravitacional, meio material e forma dos corpos). Para avaliar a metodologia, foram aplicados questionários após os experimentos visando obter o envolvimento dos alunos em cada um dos momentos predominantes. Os resultados demonstraram que a MMD (aliada à atividade experimental) é um instrumento que potencializa a superação do saber imediato, via contradições, permitindo ao aluno compreender o saber científico."
303,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172013000300021&lang=pt,Ondas estacionárias em cordas e determinação da densidade linear de um fio,2013,ondas estacionárias # ressonância # novas tecnologias no ensino # aquisição de dados # stationary waves # resonance # new technologies in education # acquisition of data,"This experiment explores and analyzes the free resources available online that can be used in teaching and learning physics. The experiment consists of using the audio output from a computer to vary the frequency in one end of a string using SweepGen software, available free online. This paper presents two different methods for determining the velocity of wave propagation in the string and its dependence on the traction of the cord: analysis of video with high acquisition rate through the use of Tracker and a phototransistor connected directly to the microphone input of a PC. The results obtained are convergent indicating the effectiveness of the methods developed and extremely low cost to allow performing experiments on wave and an understanding of the phenomenon of resonance, so present in our daily life.","Este experimento explora e analisa os recursos gratuitos disponíveis on-line que podem ser utilizados no ensino e aprendizagem de Física. O experimento consiste em utilizar a saída de áudio de um computador para variar a frequência em uma das extremidades de um fio utilizando o software SweepGen, disponível gratuitamente na internet. Este trabalho apresenta dois métodos distintos para a determinação da velocidade de propagação da onda na corda bem como a sua dependência com a tração do fio análise de vídeo com alta taxa de aquisição através do Tracker e uso de um foto-transistor conectado diretamente à entrada de microfone de um PC. Os resultados obtidos são convergentes indicando a eficácia dos métodos desenvolvidos e permitem, com custo extremamente reduzido, a realização de experimentos em ondulatórias e particularmente a compreensão do fenômeno de ressonância, tão presente no nosso dia a dia."
